Number,Date,Payee,Payment,Deposit,Memo,Category,Unknown,
,31/03/2005 00:00:00,Kenin,22.00,,,Loisirs-culture:Manifestations sportives,X
,31/03/2005 00:00:00,Especes,200.00,,bnp,Retrait d especes,X
,01/04/2005 00:00:00,Lyonnaise des eaux,39.00,,,Factures:Eau,X
,01/04/2005 00:00:00,Solendi,70.18,,,Factures:Remboursement de pret immobilier,X
,01/04/2005 00:00:00,prets,484.00,,,Impots:Impot sur le revenu,X
,01/04/2005 00:00:00,prets fonciers,48.00,,,Impots:Impots locaux,X
,01/04/2005 00:00:00,GDF,98.00,,,Factures,X
,01/04/2005 00:00:00,GMF,115.31,,,Assurance:Automobile,X
,01/04/2005 00:00:00,UMM,17.00,,,Factures:Portable,X
,01/04/2005 00:00:00,CAF,,147.43,,Autres revenus:Allocations familiales,X
,01/04/2005 00:00:00,Bnp,10.85,,,Frais bancaires,X
,01/04/2005 00:00:00,Le particulier,11.74,,,Factures,X
,01/04/2005 00:00:00,Aipal,27.58,,,Factures:Autre remboursement de pret,X
,01/04/2005 00:00:00,UMM,15.00,,,Factures:Portable,X
,01/04/2005 00:00:00,SFR,24.72,,,Factures:Portable,X
,01/04/2005 00:00:00,SFR,16.00,,,Factures:Portable,X
,01/04/2005 00:00:00,Bnp,911.11,,,Factures:Remboursement de pret immobilier,X
,01/04/2005 00:00:00,EDF,73.00,,,Factures:Electricite,X
,01/04/2005 00:00:00,APGIS,,3.58,,Remb Sante,X
,01/04/2005 00:00:00,APGIS,,6.00,,Remb Sante,X
,01/04/2005 00:00:00,Auriane,50.00,,,Enfants,X
,01/04/2005 00:00:00,Ital Ceram,560.00,,,Travaux,X
,01/04/2005 00:00:00,Leclerc,116.86,,,Alimentation,X
,03/04/2005 00:00:00,Speeway,375.00,,,Moto,X
,04/04/2005 00:00:00,Labo d analyse,35.42,,,Analyses,X
,04/04/2005 00:00:00,le gall,32.00,,,Coiffeur-Estheticienne,X
,04/04/2005 00:00:00,Couzin,20.00,,,Sante:Medecin,X
,06/04/2005 00:00:00,AG2R,,67.80,,Remb Sante,X
,06/04/2005 00:00:00,Especes,100.00,,SG,Retrait d especes,X
,08/04/2005 00:00:00,Lapeyre,101.00,,,Factures:equipement,X
,08/04/2005 00:00:00,Duniau,40.00,,,Enfants:Etudes,X
,09/04/2005 00:00:00,Essence Carrefour,37.54,,,Automobile:Carburant,X
,09/04/2005 00:00:00,Cinema,23.60,,,Loisirs-culture:Cinema-spectacle,X
